"ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
10397,"ATL",13204,"MCO",
10397,"ATL",12320,"ILG",
10397,"ATL",10721,"BOS",
10397,"ATL",13891,"ONT",
10397,"ATL",15412,"TYS",
10397,"ATL",11996,"GSP",
10397,"ATL",10599,"BHM",
10397,"ATL",14100,"PHL",
10397,"ATL",11298,"DFW",
10397,"ATL",14730,"SDF",
10397,"ATL",14193,"PNS",
10397,"ATL",13204,"MCO",
10397,"ATL",14512,"RFD",
10397,"ATL",10194,"AFW",
10397,"ATL",15618,"VNY",
10397,"ATL",13930,"ORD",
10397,"ATL",12266,"IAH",
10397,"ATL",11292,"DEN",
10397,"ATL",11042,"CLE",
10397,"ATL",11433,"DTW",
10397,"ATL",10257,"ALB",
10397,"ATL",11193,"CVG",
10397,"ATL",10792,"BUF",
10397,"ATL",13303,"MIA",
10397,"ATL",13930,"ORD",
10397,"ATL",15016,"STL",
10397,"ATL",10713,"BOI",
10397,"ATL",14683,"SAT",
10397,"ATL",12266,"IAH",
10397,"ATL",11066,"CMH",
10397,"ATL",11618,"EWR",
10397,"ATL",15624,"VPS",
10397,"ATL",11540,"ELP",
10397,"ATL",13891,"ONT",
10397,"ATL",14262,"PSP",
10397,"ATL",13360,"MLB",
10397,"ATL",11995,"GSO",
10397,"ATL",14893,"SMF",
10397,"ATL",13871,"OMA",
10397,"ATL",15304,"TPA",
10397,"ATL",11624,"EYW",
10397,"ATL",11292,"DEN",
10397,"ATL",14869,"SLC",
10397,"ATL",12889,"LAS",
10397,"ATL",14679,"SAN",
10397,"ATL",12451,"JAX",
10397,"ATL",10821,"BWI",
10397,"ATL",11996,"GSP",
10397,"ATL",15096,"SYR",
10397,"ATL",13487,"MSP",
10397,"ATL",11884,"GEG",
10397,"ATL",14747,"SEA",
10397,"ATL",14570,"RNO",
10397,"ATL",14057,"PDX",
10397,"ATL",13342,"MKE",
10397,"ATL",11503,"EGE",
10397,"ATL",10140,"ABQ",
10397,"ATL",12441,"JAC",
10397,"ATL",11057,"CLT",
10397,"ATL",13577,"MYR",
10397,"ATL",13931,"ORF",
10397,"ATL",13244,"MEM",
10397,"ATL",12339,"IND",
10397,"ATL",10599,"BHM",
10397,"ATL",11259,"DAL",
10397,"ATL",12173,"HNL",
10397,"ATL",14492,"RDU",
10397,"ATL",12191,"HOU",
10397,"ATL",14100,"PHL",
10397,"ATL",13495,"MSY",
10397,"ATL",14122,"PIT",
10397,"ATL",12264,"IAD",
10397,"ATL",11298,"DFW",
10397,"ATL",10529,"BDL",
10397,"ATL",10693,"BNA",
10397,"ATL",12953,"LGA",
10397,"ATL",15370,"TUL",
10397,"ATL",15249,"TLH",
10397,"ATL",12892,"LAX",
10397,"ATL",11697,"FLL",
10397,"ATL",10849,"BZN",
10397,"ATL",10721,"BOS",
10397,"ATL",11252,"DAB",
10397,"ATL",14107,"PHX",
10397,"ATL",14843,"SJU",
10397,"ATL",14771,"SFO",
10397,"ATL",10423,"AUS",
10397,"ATL",13232,"MDW",
10397,"ATL",11481,"ECP",
10397,"ATL",14908,"SNA",
10397,"ATL",14986,"SRQ",
10397,"ATL",15376,"TUS",
10397,"ATL",13198,"MCI",
10397,"ATL",12278,"ICT",
10397,"ATL",10868,"CAE",
10397,"ATL",15027,"STX",
10397,"ATL",15024,"STT",
10397,"ATL",14730,"SDF",
10397,"ATL",11278,"DCA",
10397,"ATL",12478,"JFK",
10397,"ATL",14635,"RSW",
10397,"ATL",14193,"PNS",
10397,"ATL",13204,"MCO",
10397,"ATL",10994,"CHS",
10397,"ATL",14027,"PBI",
10397,"ATL",14524,"RIC",
10397,"ATL",14576,"ROC",
10397,"ATL",11986,"GRR",
10397,"ATL",13851,"OKC",
10397,"ATL",14321,"PWM",
10397,"ATL",14685,"SAV",
10397,"ATL",12992,"LIT",
10397,"ATL",11433,"DTW",
10397,"ATL",13303,"MIA",
10397,"ATL",13930,"ORD",
10397,"ATL",11618,"EWR",
10397,"ATL",15304,"TPA",
10397,"ATL",11953,"GNV",
10397,"ATL",12451,"JAX",
10397,"ATL",15153,"TCL",
10397,"ATL",13244,"MEM",
10397,"ATL",14492,"RDU",
10397,"ATL",14122,"PIT",
10397,"ATL",12892,"LAX",
10397,"ATL",13198,"MCI",
10397,"ATL",13204,"MCO",
10397,"ATL",10185,"AEX",
10397,"ATL",10562,"BFM",
10397,"ATL",13204,"MCO",
10397,"ATL",13303,"MIA",
10397,"ATL",13930,"ORD",
10397,"ATL",12266,"IAH",
10397,"ATL",11057,"CLT",
10397,"ATL",11298,"DFW",
10397,"ATL",14107,"PHX",
10397,"ATL",11278,"DCA",
10397,"ATL",13930,"ORD",
10397,"ATL",12266,"IAH",
10397,"ATL",11618,"EWR",
10397,"ATL",11292,"DEN",
10397,"ATL",12264,"IAD",
10397,"ATL",13495,"MSY",
10397,"ATL",11057,"CLT",
10397,"ATL",12323,"ILM",
10397,"ATL",10792,"BUF",
10397,"ATL",10685,"BMI",
10397,"ATL",10980,"CHA",
10397,"ATL",11823,"FWA",
10397,"ATL",11973,"GPT",
10397,"ATL",12448,"JAN",
10397,"ATL",10185,"AEX",
10397,"ATL",13367,"MLI",
10397,"ATL",13422,"MOB",
10397,"ATL",15624,"VPS",
10397,"ATL",11150,"CSG",
10397,"ATL",11995,"GSO",
10397,"ATL",15412,"TYS",
10397,"ATL",11267,"DAY",
10397,"ATL",13871,"OMA",
10397,"ATL",10431,"AVL",
10397,"ATL",11146,"CRW",
10397,"ATL",11953,"GNV",
10397,"ATL",13230,"MDT",
10397,"ATL",12007,"GTR",
10397,"ATL",10781,"BTR",
10397,"ATL",10135,"ABE",
10397,"ATL",15323,"TRI",
10397,"ATL",11996,"GSP",
10397,"ATL",10990,"CHO",
10397,"ATL",14783,"SGF",
10397,"ATL",11977,"GRB",
10397,"ATL",10408,"ATW",
10397,"ATL",11308,"DHN",
10397,"ATL",14696,"SBN",
10397,"ATL",13485,"MSN",
10397,"ATL",10208,"AGS",
10397,"ATL",13577,"MYR",
10397,"ATL",11641,"FAY",
10397,"ATL",13795,"OAJ",
10397,"ATL",10599,"BHM",
10397,"ATL",13377,"MLU",
10397,"ATL",11259,"DAL",
10397,"ATL",14574,"ROA",
10397,"ATL",12191,"HOU",
10397,"ATL",12264,"IAD",
10397,"ATL",12945,"LEX",
10397,"ATL",15370,"TUL",
10397,"ATL",15249,"TLH",
10397,"ATL",15607,"VLD",
10397,"ATL",10731,"BQK",
10397,"ATL",11481,"ECP",
10397,"ATL",10146,"ABY",
10397,"ATL",12278,"ICT",
10397,"ATL",13277,"MGM",
10397,"ATL",10868,"CAE",
10397,"ATL",14814,"SHV",
10397,"ATL",11612,"EVV",
10397,"ATL",15919,"XNA",
10397,"ATL",12217,"HSV",
10397,"ATL",10994,"CHS",
10397,"ATL",11423,"DSM",
10397,"ATL",13851,"OKC",
10397,"ATL",14685,"SAV",
10397,"ATL",12951,"LFT",
10397,"ATL",12992,"LIT",
10397,"ATL",13484,"MSL",
10405,"ATT",10551,"BET",
10405,"ATT",10551,"BET",
10408,"ATW",13342,"MKE",
10408,"ATW",13485,"MSN",
10408,"ATW",13244,"MEM",
10408,"ATW",11057,"CLT",
10408,"ATW",13930,"ORD",
10408,"ATW",11433,"DTW",
10408,"ATW",13487,"MSP",
10408,"ATW",14082,"PGD",
10408,"ATW",12889,"LAS",
10408,"ATW",10466,"AZA",
10408,"ATW",14761,"SFB",
10408,"ATW",10693,"BNA",
10408,"ATW",14112,"PIE",
10408,"ATW",13930,"ORD",
10408,"ATW",11433,"DTW",
10408,"ATW",13487,"MSP",
10408,"ATW",10397,"ATL",
10409,"ATY",13930,"ORD",
10409,"ATY",11292,"DEN",
10414,"AUG",10721,"BOS",
10416,"AUK",11550,"EMK",
10416,"AUK",10551,"BET",
10423,"AUS",10817,"BWD",
10423,"AUS",11540,"ELP",
10423,"AUS",14842,"SJT",
10423,"AUS",13244,"MEM",
10423,"AUS",10194,"AFW",
10423,"AUS",13771,"NUQ",
10423,"AUS",11973,"GPT",
10423,"AUS",10590,"IFP",
10423,"AUS",11193,"CVG",
10423,"AUS",11298,"DFW",
10423,"AUS",14512,"RFD",
10423,"AUS",11292,"DEN",
10423,"AUS",12889,"LAS",
10423,"AUS",13204,"MCO",
10423,"AUS",11298,"DFW",
10423,"AUS",14747,"SEA",
10423,"AUS",11433,"DTW",
10423,"AUS",11193,"CVG",
10423,"AUS",10792,"BUF",
10423,"AUS",15016,"STL",
10423,"AUS",11140,"CRP",
10423,"AUS",11066,"CMH",
10423,"AUS",11540,"ELP",
10423,"AUS",13891,"ONT",
10423,"AUS",14893,"SMF",
10423,"AUS",13871,"OMA",
10423,"AUS",15304,"TPA",
10423,"AUS",11292,"DEN",
10423,"AUS",14869,"SLC",
10423,"AUS",12889,"LAS",
10423,"AUS",13796,"OAK",
10423,"AUS",14679,"SAN",
10423,"AUS",12451,"JAX",
10423,"AUS",10821,"BWI",
10423,"AUS",11996,"GSP",
10423,"AUS",13487,"MSP",
10423,"AUS",14747,"SEA",
10423,"AUS",14570,"RNO",
10423,"AUS",14057,"PDX",
10423,"AUS",10279,"AMA",
10423,"AUS",13342,"MKE",
10423,"AUS",10140,"ABQ",
10423,"AUS",13931,"ORF",
10423,"AUS",12339,"IND",
10423,"AUS",11259,"DAL",
10423,"AUS",14492,"RDU",
10423,"AUS",12191,"HOU",
10423,"AUS",14100,"PHL",
10423,"AUS",14307,"PVD",
10423,"AUS",13495,"MSY",
10423,"AUS",14122,"PIT",
10423,"AUS",12264,"IAD",
10423,"AUS",10693,"BNA",
10423,"AUS",12953,"LGA",
10423,"AUS",10397,"ATL",
10423,"AUS",12892,"LAX",
10423,"AUS",14831,"SJC",
10423,"AUS",11697,"FLL",
10423,"AUS",10721,"BOS",
10423,"AUS",14107,"PHX",
10423,"AUS",12391,"ISP",
10423,"AUS",13232,"MDW",
10423,"AUS",14908,"SNA",
10423,"AUS",13198,"MCI",
10423,"AUS",12954,"LGB",
10423,"AUS",11278,"DCA",
10423,"AUS",14635,"RSW",
10423,"AUS",13204,"MCO",
10423,"AUS",14027,"PBI",
10423,"AUS",11986,"GRR",
10423,"AUS",11423,"DSM",
10423,"AUS",12206,"HRL",
10423,"AUS",12266,"IAH",
10423,"AUS",12264,"IAD",
10423,"AUS",11503,"EGE",
10423,"AUS",11481,"ECP",
10423,"AUS",13303,"MIA",
10423,"AUS",13930,"ORD",
10423,"AUS",11618,"EWR",
10423,"AUS",11057,"CLT",
10423,"AUS",11618,"EWR",
10423,"AUS",12889,"LAS",
10423,"AUS",12892,"LAX",
10423,"AUS",11697,"FLL",
10423,"AUS",13204,"MCO",
10423,"AUS",11618,"EWR",
10423,"AUS",12892,"LAX",
10423,"AUS",11697,"FLL",
10423,"AUS",10721,"BOS",
10423,"AUS",12478,"JFK",
10423,"AUS",13204,"MCO",
10423,"AUS",13256,"MFE",
10423,"AUS",13891,"ONT",
10423,"AUS",11298,"DFW",
10423,"AUS",14107,"PHX",
10423,"AUS",14730,"SDF",
10423,"AUS",14716,"SCK",
10423,"AUS",13502,"MTJ",
10423,"AUS",11827,"FXE",
10423,"AUS",15618,"VNY",
10423,"AUS",13487,"MSP",
10423,"AUS",12892,"LAX",
10423,"AUS",14831,"SJC",
10423,"AUS",14771,"SFO",
10423,"AUS",11193,"CVG",
10423,"AUS",15412,"TYS",
10423,"AUS",12889,"LAS",
10423,"AUS",10140,"ABQ",
10423,"AUS",13244,"MEM",
10423,"AUS",11433,"DTW",
10423,"AUS",14869,"SLC",
10423,"AUS",13487,"MSP",
10423,"AUS",14747,"SEA",
10423,"AUS",10397,"ATL",
10423,"AUS",12892,"LAX",
10423,"AUS",12478,"JFK",
10423,"AUS",15412,"TYS",
10423,"AUS",11995,"GSO",
10423,"AUS",14100,"PHL",
10423,"AUS",13303,"MIA",
10423,"AUS",13930,"ORD",
10423,"AUS",11057,"CLT",
10423,"AUS",11298,"DFW",
10423,"AUS",14107,"PHX",
10423,"AUS",13930,"ORD",
10423,"AUS",13930,"ORD",
10423,"AUS",12266,"IAH",
10423,"AUS",11618,"EWR",
10423,"AUS",11292,"DEN",
10423,"AUS",12264,"IAD",
10423,"AUS",12892,"LAX",
10423,"AUS",14771,"SFO",
10423,"AUS",13290,"MHK",
10423,"AUS",12266,"IAH",
10423,"AUS",12266,"IAH",
10423,"AUS",12266,"IAH",
10423,"AUS",14679,"SAN",
10431,"AVL",11298,"DFW",
10431,"AVL",11057,"CLT",
10431,"AVL",13930,"ORD",
10431,"AVL",12264,"IAD",
10431,"AVL",14050,"PDK",
10431,"AVL",11618,"EWR",
10431,"AVL",14082,"PGD",
10431,"AVL",10821,"BWI",
10431,"AVL",14761,"SFB",
10431,"AVL",12191,"HOU",
10431,"AVL",14112,"PIE",
10431,"AVL",11697,"FLL",
10431,"AVL",10721,"BOS",
10431,"AVL",14986,"SRQ",
10431,"AVL",14027,"PBI",
10431,"AVL",11057,"CLT",
10431,"AVL",10397,"ATL",
10434,"AVP",14332,"PYM",
10434,"AVP",10540,"BED",
10434,"AVP",11961,"GON",
10434,"AVP",13930,"ORD",
10434,"AVP",12264,"IAD",
10434,"AVP",13930,"ORD",
10434,"AVP",11057,"CLT",
10466,"AZA",13198,"MCI",
10466,"AZA",11193,"CVG",
10466,"AZA",14716,"SCK",
10466,"AZA",10627,"BIS",
10466,"AZA",14905,"SMX",
10466,"AZA",11823,"FWA",
10466,"AZA",10713,"BOI",
10466,"AZA",13367,"MLI",
10466,"AZA",14108,"PIA",
10466,"AZA",14457,"RAP",
10466,"AZA",11898,"GFK",
10466,"AZA",14314,"PVU",
10466,"AZA",10676,"BLV",
10466,"AZA",13871,"OMA",
10466,"AZA",15008,"STC",
10466,"AZA",12889,"LAS",
10466,"AZA",13796,"OAK",
10466,"AZA",13433,"MOT",
10466,"AZA",11603,"EUG",
10466,"AZA",11003,"CID",
10466,"AZA",14489,"RDM",
10466,"AZA",14783,"SGF",
10466,"AZA",11921,"GJT",
10466,"AZA",12280,"IDA",
10466,"AZA",12003,"GTF",
10466,"AZA",14252,"PSC",
10466,"AZA",11980,"GRI",
10466,"AZA",10666,"BLI",
10466,"AZA",10408,"ATW",
10466,"AZA",11637,"FAR",
10466,"AZA",13486,"MSO",
10466,"AZA",14696,"SBN",
10466,"AZA",10620,"BIL",
10466,"AZA",14512,"RFD",
10466,"AZA",13829,"OGD",
10466,"AZA",10849,"BZN",
10466,"AZA",11648,"FCA",
10466,"AZA",12278,"ICT",
10466,"AZA",15919,"XNA",
10466,"AZA",11775,"FSD",
10466,"AZA",11986,"GRR",
10466,"AZA",11423,"DSM",
10466,"AZA",12889,"LAS",
10466,"AZA",10185,"AEX",
10466,"AZA",11540,"ELP",
10466,"AZA",10747,"BRO",
10466,"AZA",11292,"DEN",
10466,"AZA",12889,"LAS",
10466,"AZA",14679,"SAN",
10469,"AZO",13930,"ORD",
10469,"AZO",11433,"DTW",
10469,"AZO",11433,"DTW",
10469,"AZO",13487,"MSP",
10504,"BBX",14332,"PYM",
10519,"BCT",15167,"TEB",
10519,"BCT",11728,"FOK",
10529,"BDL",13244,"MEM",
10529,"BDL",12339,"IND",
10529,"BDL",14100,"PHL",
10529,"BDL",12478,"JFK",
10529,"BDL",14576,"ROC",
10529,"BDL",10535,"BDR",
10529,"BDL",13029,"LNK",
10529,"BDL",13418,"MNZ",
10529,"BDL",14730,"SDF",
10529,"BDL",10198,"AGC",
10529,"BDL",11193,"CVG",
10529,"BDL",13204,"MCO",
10529,"BDL",11193,"CVG",
10529,"BDL",15016,"STL",
10529,"BDL",15304,"TPA",
10529,"BDL",14869,"SLC",
10529,"BDL",12451,"JAX",
10529,"BDL",10821,"BWI",
10529,"BDL",13244,"MEM",
10529,"BDL",12339,"IND",
10529,"BDL",11259,"DAL",
10529,"BDL",14492,"RDU",
10529,"BDL",10693,"BNA",
10529,"BDL",10397,"ATL",
10529,"BDL",12892,"LAX",
10529,"BDL",13232,"MDW",
10529,"BDL",14908,"SNA",
10529,"BDL",14635,"RSW",
10529,"BDL",13204,"MCO",
10529,"BDL",10994,"CHS",
10529,"BDL",12264,"IAD",
10529,"BDL",13303,"MIA",
10529,"BDL",13930,"ORD",
10529,"BDL",11057,"CLT",
10529,"BDL",15304,"TPA",
10529,"BDL",11697,"FLL",
10529,"BDL",14635,"RSW",
10529,"BDL",13204,"MCO",
10529,"BDL",14843,"SJU",
10529,"BDL",14771,"SFO",
10529,"BDL",14635,"RSW",
10529,"BDL",13204,"MCO",
10529,"BDL",14027,"PBI",
10529,"BDL",14492,"RDU",
10529,"BDL",11433,"DTW",
10529,"BDL",10792,"BUF",
10529,"BDL",11618,"EWR",
10529,"BDL",13891,"ONT",
10529,"BDL",13230,"MDT",
10529,"BDL",14057,"PDX",
10529,"BDL",11057,"CLT",
10529,"BDL",14512,"RFD",
10529,"BDL",10599,"BHM",
10529,"BDL",14100,"PHL",
10529,"BDL",14307,"PVD",
10529,"BDL",10397,"ATL",
10529,"BDL",10721,"BOS",
10529,"BDL",15070,"SWF",
10529,"BDL",10868,"CAE",
10529,"BDL",14730,"SDF",
10529,"BDL",12478,"JFK",
10529,"BDL",11193,"CVG",
10529,"BDL",12882,"LAL",
10529,"BDL",14771,"SFO",
10529,"BDL",10194,"AFW",
10529,"BDL",12478,"JFK",
10529,"BDL",11624,"EYW",
10529,"BDL",13930,"ORD",
10529,"BDL",10397,"ATL",
10529,"BDL",11953,"GNV",
10529,"BDL",11193,"CVG",
10529,"BDL",13230,"MDT",
10529,"BDL",10781,"BTR",
10529,"BDL",13303,"MIA",
10529,"BDL",11057,"CLT",
10529,"BDL",11298,"DFW",
10529,"BDL",13930,"ORD",
10529,"BDL",13930,"ORD",
10529,"BDL",11292,"DEN",
10529,"BDL",11057,"CLT",
10529,"BDL",14100,"PHL",
10529,"BDL",14100,"PHL",
10529,"BDL",15304,"TPA",
10529,"BDL",12889,"LAS",
10529,"BDL",12892,"LAX",
10529,"BDL",11697,"FLL",
10529,"BDL",11433,"DTW",
10529,"BDL",13487,"MSP",
10540,"BED",13931,"ORF",
10540,"BED",13461,"MQY",
10540,"BED",11027,"CKB",
10540,"BED",15548,"VA4",
10540,"BED",11714,"FMY",
10540,"BED",11066,"CMH",
10540,"BED",10154,"ACK",
10540,"BED",12197,"HPN",
10540,"BED",16542,"RBW",
10540,"BED",13898,"OPF",
10540,"BED",13541,"MVY",
10540,"BED",10785,"BTV",
10540,"BED",14869,"SLC",
10540,"BED",10434,"AVP",
10540,"BED",15070,"SWF",
10540,"BED",14027,"PBI",
10540,"BED",12339,"IND",
10540,"BED",14100,"PHL",
10540,"BED",14275,"PTK",
10540,"BED",11618,"EWR",
10540,"BED",15096,"SYR",
10540,"BED",12197,"HPN",
10551,"BET",10299,"ANC",
10551,"BET",10299,"ANC",
10551,"BET",12195,"HPB",
10551,"BET",10405,"ATT",
10551,"BET",11227,"CYF",
10551,"BET",11492,"EEK",
10551,"BET",11550,"EMK",
10551,"BET",12708,"KKH",
10551,"BET",12779,"KPN",
10551,"BET",12807,"KSM",
10551,"BET",12831,"KUK",
10551,"BET",12851,"KWK",
10551,"BET",12853,"KWN",
10551,"BET",13369,"MLL",
10551,"BET",13579,"MYU",
10551,"BET",13710,"NME",
10551,"BET",13770,"NUP",
10551,"BET",13894,"OOK",
10551,"BET",14718,"SCM",
10551,"BET",15282,"TNK",
10551,"BET",15554,"VAK",
10551,"BET",15862,"WTL",
10551,"BET",15887,"WWT",
10551,"BET",10416,"AUK",
10551,"BET",12769,"KOT",
10551,"BET",15085,"SXP",
10551,"BET",13434,"MOU",
10551,"BET",14234,"PQS",
10551,"BET",12195,"HPB",
10551,"BET",10304,"ANI",
10551,"BET",10241,"AKI",
10551,"BET",10405,"ATT",
10551,"BET",11227,"CYF",
10551,"BET",11492,"EEK",
10551,"BET",11550,"EMK",
10551,"BET",11952,"GNU",
10551,"BET",12708,"KKH",
10551,"BET",12709,"KKI",
10551,"BET",12779,"KPN",
10551,"BET",12807,"KSM",
10551,"BET",12831,"KUK",
10551,"BET",12851,"KWK",
10551,"BET",12853,"KWN",
10551,"BET",12855,"KWT",
10551,"BET",13369,"MLL",
10551,"BET",13579,"MYU",
10551,"BET",13710,"NME",
10551,"BET",13770,"NUP",
10551,"BET",13894,"OOK",
10551,"BET",14130,"PKA",
10551,"BET",14282,"PTU",
10551,"BET",14718,"SCM",
10551,"BET",15282,"TNK",
10551,"BET",15554,"VAK",
10551,"BET",15798,"WNA",
10551,"BET",15862,"WTL",
10551,"BET",15887,"WWT",
10551,"BET",12719,"KLG",
10551,"BET",15257,"TLT",
10551,"BET",10304,"ANI",
10551,"BET",11227,"CYF",
10551,"BET",10551,"BET",
10551,"BET",12831,"KUK",
10551,"BET",12853,"KWN",
10551,"BET",13710,"NME",
10551,"BET",12719,"KLG",
10551,"BET",12807,"KSM",
10551,"BET",10754,"BRW",
10551,"BET",13970,"OTZ",
10551,"BET",10299,"ANC",
10551,"BET",10304,"ANI",
10551,"BET",11550,"EMK",
10551,"BET",15293,"TOG",
10551,"BET",10299,"ANC",
10551,"BET",10241,"AKI",
10551,"BET",10405,"ATT",
10551,"BET",11227,"CYF",
10551,"BET",11492,"EEK",
10551,"BET",14234,"PQS",
10551,"BET",14282,"PTU",
10551,"BET",14627,"RSH",
10551,"BET",15257,"TLT",
10551,"BET",15282,"TNK",
10551,"BET",15798,"WNA",
10551,"BET",15862,"WTL",
10551,"BET",15887,"WWT",
10551,"BET",10551,"BET",
10551,"BET",11952,"GNU",
10551,"BET",12708,"KKH",
10551,"BET",12709,"KKI",
10551,"BET",12779,"KPN",
10551,"BET",12831,"KUK",
10551,"BET",12807,"KSM",
10551,"BET",12851,"KWK",
10551,"BET",12853,"KWN",
10551,"BET",12855,"KWT",
10551,"BET",13369,"MLL",
10551,"BET",13710,"NME",
10551,"BET",13770,"NUP",
10551,"BET",13894,"OOK",
10551,"BET",14130,"PKA",
10551,"BET",10304,"ANI",
10551,"BET",15257,"TLT",
10551,"BET",11550,"EMK",
10551,"BET",12719,"KLG",
10551,"BET",13770,"NUP",
10551,"BET",11487,"EDF",
10551,"BET",10299,"ANC",
10551,"BET",10299,"ANC",
10557,"BFD",14122,"PIT",
10558,"BFF",11122,"CPR",
10558,"BFF",12094,"HDN",
10558,"BFF",11292,"DEN",
10558,"BFF",11292,"DEN",
10559,"BFI",16091,"YIP",
10559,"BFI",16091,"YIP",
10559,"BFI",12819,"KTN",
10559,"BFI",13891,"ONT",
10559,"BFI",11066,"CMH",
10559,"BFI",13487,"MSP",
10559,"BFI",11259,"DAL",
10559,"BFI",10800,"BUR",
10559,"BFI",15016,"STL",
10559,"BFI",13891,"ONT",
10559,"BFI",11292,"DEN",
10559,"BFI",14869,"SLC",
10559,"BFI",13796,"OAK",
10559,"BFI",11884,"GEG",
10559,"BFI",14057,"PDX",
10559,"BFI",13244,"MEM",
10559,"BFI",14512,"RFD",
10559,"BFI",14100,"PHL",
10559,"BFI",11298,"DFW",
10559,"BFI",14107,"PHX",
10559,"BFI",14691,"SBD",
10559,"BFI",13295,"MHR",
10559,"BFI",13198,"MCI",
10559,"BFI",14730,"SDF",
10559,"BFI",14712,"SCF",
10559,"BFI",10299,"ANC",
10559,"BFI",10559,"BFI",
10559,"BFI",11762,"FRD",
10559,"BFI",11588,"ESD",
10559,"BFI",10559,"BFI",
10561,"BFL",13891,"ONT",
10561,"BFL",11298,"DFW",
10561,"BFL",14107,"PHX",
10561,"BFL",12587,"JZI",
10561,"BFL",11292,"DEN",
10561,"BFL",14107,"PHX",
10561,"BFL",14771,"SFO",
10562,"BFM",13244,"MEM",
10562,"BFM",10397,"ATL",
10562,"BFM",10693,"BNA",
10562,"BFM",10397,"ATL",
10573,"BGE",12197,"HPN",
10577,"BGM",11433,"DTW",
10581,"BGR",13303,"MIA",
10581,"BGR",14321,"PWM",
10581,"BGR",11057,"CLT",
10581,"BGR",13230,"MDT",
10581,"BGR",14512,"RFD",
10581,"BGR",14730,"SDF",
10581,"BGR",12264,"IAD",
10581,"BGR",14761,"SFB",
10581,"BGR",14112,"PIE",
10581,"BGR",12264,"IAD",
10581,"BGR",11057,"CLT",
10581,"BGR",14100,"PHL",
10581,"BGR",11278,"DCA",
10581,"BGR",11278,"DCA",
10589,"BHB",10721,"BOS",
10590,"IFP",15016,"STL",
10590,"IFP",11140,"CRP",
10590,"IFP",13256,"MFE",
10590,"IFP",14108,"PIA",
10590,"IFP",15008,"STC",
10590,"IFP",11721,"FNT",
10590,"IFP",13487,"MSP",
10590,"IFP",11471,"EAU",
10590,"IFP",14633,"RST",
10590,"IFP",11977,"GRB",
10590,"IFP",11637,"FAR",
10590,"IFP",13342,"MKE",
10590,"IFP",12339,"IND",
10590,"IFP",14512,"RFD",
10590,"IFP",12191,"HOU",
10590,"IFP",13495,"MSY",
10590,"IFP",10693,"BNA",
10590,"IFP",15370,"TUL",
10590,"IFP",11274,"DBQ",
10590,"IFP",10423,"AUS",
10590,"IFP",12129,"HIB",
10590,"IFP",10739,"BRD",
10590,"IFP",13232,"MDW",
10590,"IFP",13198,"MCI",
10590,"IFP",11612,"EVV",
10590,"IFP",15048,"SUX",
10590,"IFP",12992,"LIT",
10590,"IFP",14683,"SAT",
10590,"IFP",11638,"FAT",
10590,"IFP",14893,"SMF",
10590,"IFP",11292,"DEN",
10590,"IFP",14679,"SAN",
10590,"IFP",13487,"MSP",
10590,"IFP",11884,"GEG",
10590,"IFP",14747,"SEA",
10590,"IFP",14570,"RNO",
10590,"IFP",12896,"LBB",
10590,"IFP",13158,"MAF",
10590,"IFP",10140,"ABQ",
10590,"IFP",13476,"MRY",
10590,"IFP",13232,"MDW",
10590,"IFP",12954,"LGB",
10599,"BHM",13244,"MEM",
10599,"BHM",11298,"DFW",
10599,"BHM",13461,"MQY",
10599,"BHM",12191,"HOU",
10599,"BHM",12223,"HTS",
10599,"BHM",15016,"STL",
10599,"BHM",14683,"SAT",
10599,"BHM",15304,"TPA",
10599,"BHM",11292,"DEN",
10599,"BHM",12889,"LAS",
10599,"BHM",14679,"SAN",
10599,"BHM",10821,"BWI",
10599,"BHM",10140,"ABQ",
10599,"BHM",13931,"ORF",
10599,"BHM",12339,"IND",
10599,"BHM",11259,"DAL",
10599,"BHM",14492,"RDU",
10599,"BHM",12191,"HOU",
10599,"BHM",14307,"PVD",
10599,"BHM",14122,"PIT",
10599,"BHM",14831,"SJC",
10599,"BHM",11697,"FLL",
10599,"BHM",14843,"SJU",
10599,"BHM",13232,"MDW",
10599,"BHM",13204,"MCO",
10599,"BHM",13296,"MHT",
10599,"BHM",13851,"OKC",
10599,"BHM",12992,"LIT",
10599,"BHM",12266,"IAH",
10599,"BHM",11298,"DFW",
10599,"BHM",13303,"MIA",
10599,"BHM",13930,"ORD",
10599,"BHM",11057,"CLT",
10599,"BHM",13303,"MIA",
10599,"BHM",14683,"SAT",
10599,"BHM",13244,"MEM",
10599,"BHM",10397,"ATL",
10599,"BHM",14107,"PHX",
10599,"BHM",14730,"SDF",
10599,"BHM",14193,"PNS",
10599,"BHM",13204,"MCO",
10599,"BHM",14730,"SDF",
10599,"BHM",13930,"ORD",
10599,"BHM",13930,"ORD",
10599,"BHM",12266,"IAH",
10599,"BHM",11292,"DEN",
10599,"BHM",10397,"ATL",
10599,"BHM",13303,"MIA",
10599,"BHM",13930,"ORD",
10599,"BHM",11298,"DFW",
10599,"BHM",11057,"CLT",
10599,"BHM",11298,"DFW",
10599,"BHM",10397,"ATL",
10599,"BHM",13930,"ORD",
10613,"BID",15855,"WST",
10615,"BIF",12945,"LEX",
10615,"BIF",10821,"BWI",
10617,"BIH",12436,"IYK",
